policy_id,insurance_price,minimal_payout,maximal_payout,duration_of_policy
852202,350,35000,204817,248
463482,350,35000,367109,333
899838,150,15000,410433,185
182264,100,10000,476209,346
821221,50,5000,416151,54
925053,50,5000,141454,224
931373,100,10000,432280,39
813792,350,35000,122927,343
131560,200,20000,347295,317
319731,150,15000,136709,195
368307,150,15000,259202,54
558316,350,35000,231612,30
591590,350,35000,256121,49
229713,200,20000,437475,106
800011,350,35000,358523,152
174499,150,15000,312955,193
380008,200,20000,209935,22
806411,200,20000,113906,205
538940,100,10000,452722,306
165452,50,5000,420368,84
738058,100,10000,120775,242
948061,100,10000,295535,138
840368,150,15000,455472,126
583182,100,10000,136785,297
435885,100,10000,344377,262
201714,200,20000,316286,51
632753,50,5000,314749,334
470920,50,5000,193472,200
635049,100,10000,273054,10
929914,200,20000,187700,156
987348,200,20000,495412,134
297769,150,15000,149117,31
862589,50,5000,185373,208
554220,350,35000,263859,28
599936,100,10000,167181,40
138733,200,20000,438715,228
648393,350,35000,291452,199
920360,100,10000,324013,205
208716,350,35000,186572,38
931831,100,10000,242290,96
860158,150,15000,102764,198
887178,100,10000,327676,184
338940,100,10000,286317,274
270103,200,20000,385057,364
208101,50,5000,304941,291
358123,150,15000,350310,275
834792,100,10000,203256,223
389583,100,10000,470277,80
224807,200,20000,316159,280
935220,200,20000,138306,130
155555,100,10000,140204,365
563454,50,5000,352854,300
790611,150,15000,470215,174
688972,100,10000,114729,302
679730,50,5000,222882,66
756048,100,10000,462428,154
505816,50,5000,208708,231
496653,100,10000,345247,88
415194,150,15000,340470,217
131080,150,15000,131428,118
860297,150,15000,498182,196
662002,50,5000,479112,365
641328,50,5000,229560,18
568156,50,5000,336763,94
545883,200,20000,422763,178
350472,50,5000,321766,339
413759,200,20000,431867,292
907736,50,5000,401689,338
920498,100,10000,495702,134
352682,50,5000,202480,83
182530,150,15000,234428,351
327000,350,35000,498749,264
471939,350,35000,137761,325
975066,200,20000,375775,224
333209,350,35000,395586,56
902000,150,15000,201570,228
851537,50,5000,127907,26
203100,200,20000,200528,206
660756,50,5000,178510,165
377657,50,5000,222361,319
186508,50,5000,464683,244
251737,350,35000,235603,189
536821,50,5000,433414,269
377961,200,20000,246589,317
459893,150,15000,420556,277
956832,350,35000,327164,220
264508,50,5000,194543,288
827850,50,5000,495918,28
148841,200,20000,127395,291
928285,200,20000,293193,163
209413,200,20000,327337,280
523658,150,15000,402449,12
876081,350,35000,292482,59
697110,350,35000,200653,161
270421,150,15000,394170,342
893648,50,5000,434026,323
582151,200,20000,216352,99
629054,100,10000,483241,170
847690,350,35000,381723,110
777273,50,5000,333144,292
747012,350,35000,115419,1
814626,50,5000,400622,131
815862,50,5000,450424,297
766678,50,5000,465905,158
396414,150,15000,453286,115
270748,350,35000,478900,17
883705,100,10000,313553,250
127152,50,5000,135554,348
286203,150,15000,105249,294
115182,200,20000,158775,218
339931,50,5000,469992,32
371231,50,5000,296930,132
292009,100,10000,487042,54
345109,150,15000,476174,48
899559,150,15000,147426,251
947788,150,15000,129422,234
531897,100,10000,222762,15
697826,200,20000,356474,280
336616,100,10000,376430,92
716606,100,10000,289373,125
592578,50,5000,123165,51
717051,50,5000,450926,116
639338,50,5000,367437,320
803514,50,5000,268861,330
887168,350,35000,469085,277
964233,50,5000,408395,65
281952,150,15000,278487,285
610440,100,10000,213735,355
686871,150,15000,352532,52
572261,200,20000,331367,260
970485,50,5000,313297,68
274422,350,35000,368900,143
747966,200,20000,238498,176
634040,50,5000,247467,316
427355,200,20000,283506,361
428926,150,15000,362092,177
260123,50,5000,212355,128
552876,100,10000,455882,84
303183,50,5000,229331,348
760498,150,15000,135191,51
157573,50,5000,248915,42
323350,200,20000,189165,322
576274,100,10000,488461,287
249969,150,15000,278067,262
433941,50,5000,385966,289
809132,200,20000,266042,239
344202,350,35000,105382,162
537459,350,35000,283648,354
565448,200,20000,400473,171
373899,50,5000,258528,355
424630,100,10000,103391,322
494678,100,10000,106556,330
339008,50,5000,101691,224
357278,350,35000,287703,64
699273,150,15000,216309,249
977479,200,20000,213074,73
986880,350,35000,313417,254
388623,150,15000,373683,298
172213,150,15000,441648,296
763625,100,10000,416322,363
994089,350,35000,249693,32
178459,50,5000,275468,229
404546,100,10000,395786,349
721344,150,15000,322448,207
468212,350,35000,348632,274
764054,50,5000,439202,59
909852,350,35000,411488,149
671999,100,10000,195984,37
216262,150,15000,422106,54
738854,50,5000,476906,116
540734,150,15000,350190,167
612994,350,35000,224694,235
184436,50,5000,483394,171
979224,200,20000,364128,277
670186,350,35000,122437,202
455976,50,5000,394617,38
614494,200,20000,368043,204
823892,200,20000,203655,353
683793,50,5000,289015,114
729526,100,10000,373721,107
595318,100,10000,164530,231
394503,150,15000,479309,228
857392,200,20000,438729,207
893930,50,5000,219175,115
866492,150,15000,252155,87
603849,150,15000,390456,163
789307,150,15000,212041,55
315933,350,35000,261674,175
487771,50,5000,461549,232
468756,150,15000,245620,309
927154,200,20000,438298,168
753491,50,5000,445574,360
719149,350,35000,486838,311
630004,350,35000,235141,254
967693,350,35000,370356,177
721002,100,10000,154537,325
391424,200,20000,243952,238
564630,100,10000,201070,83
455244,350,35000,363655,84
376207,200,20000,255256,149
137986,50,5000,190869,210
206302,150,15000,264344,79
229914,50,5000,392853,23
590627,350,35000,450090,119
846314,50,5000,138612,269
522778,100,10000,332063,68
588115,150,15000,312870,196
412380,350,35000,173046,253
148151,50,5000,417460,94
931792,350,35000,336439,202
835996,100,10000,474508,180
503744,200,20000,123612,352
583707,100,10000,225290,338
759785,150,15000,469643,155
353412,100,10000,471952,267
569629,350,35000,188530,96
638258,50,5000,178501,218
121767,100,10000,102497,315
419069,150,15000,184755,110
198999,150,15000,444160,63
426267,100,10000,149836,161
801180,50,5000,101822,353
500738,150,15000,486110,105
447613,200,20000,333637,193
878005,100,10000,332594,85
428528,350,35000,170272,15
674309,50,5000,326767,94
834251,200,20000,360802,229
862376,150,15000,449277,144
545106,50,5000,338023,156
544070,350,35000,304020,261
727726,50,5000,264029,316
356009,50,5000,493731,130
102577,150,15000,300826,77
496499,150,15000,254605,246
638298,350,35000,273305,184
177314,50,5000,490478,243
848396,100,10000,454627,111
506202,200,20000,196248,263
817034,50,5000,102618,80
184719,200,20000,252032,237
392554,150,15000,393592,98
356839,50,5000,310923,69
171974,50,5000,119121,226
717121,350,35000,197400,250
214622,150,15000,160997,344
737357,150,15000,434220,114
504915,50,5000,256867,337
221081,150,15000,471993,153
605995,50,5000,201723,232
488272,100,10000,154738,176
961401,350,35000,331985,230
182413,150,15000,464095,343
650685,200,20000,228155,345
607710,200,20000,411667,110
414679,150,15000,417303,128
945538,50,5000,362000,56
471599,200,20000,240998,208
699578,200,20000,375838,336
480346,50,5000,199540,289
712432,350,35000,388452,131
637921,50,5000,446915,292
414842,100,10000,494512,132
315010,200,20000,310281,17
494822,350,35000,394389,16
672617,350,35000,157914,285
383896,50,5000,358514,216
811617,100,10000,113081,364
951779,100,10000,408644,186
912573,150,15000,261779,131
735577,100,10000,491394,282
344769,50,5000,120421,115
994842,150,15000,135363,255
636454,50,5000,117813,38
397924,200,20000,279606,339
941812,200,20000,103154,178
688720,350,35000,309156,243
103091,200,20000,162658,121
564391,350,35000,317409,161
263197,350,35000,272147,14
639049,150,15000,311418,6
367090,50,5000,148830,21
457169,350,35000,284170,214
525725,100,10000,262551,114
590607,200,20000,411533,163
420597,50,5000,455922,109
439889,100,10000,157453,45
989938,150,15000,391741,19
912113,350,35000,497458,88
631090,150,15000,486320,55
719409,100,10000,154111,59
698216,350,35000,223103,50
711766,200,20000,293394,53
910771,350,35000,255780,61
269625,50,5000,234009,308
419491,150,15000,403340,97
240508,150,15000,262712,136
590593,50,5000,400003,358
916748,350,35000,241620,242
571952,150,15000,348335,280
297285,350,35000,294798,276
611549,200,20000,198433,229
681400,200,20000,414422,152
132257,100,10000,102501,78
504878,200,20000,264385,285
911717,350,35000,313290,17
901305,50,5000,353612,337
609451,100,10000,421361,13
782665,150,15000,162998,160
442659,150,15000,430598,134
540113,150,15000,277180,224
497235,150,15000,446042,36
839121,200,20000,286710,155
553060,200,20000,109642,326
167589,100,10000,462517,232
781051,350,35000,298843,338
521973,50,5000,491890,283
912136,150,15000,492137,233
121241,50,5000,193721,44
565492,200,20000,471866,71
764737,50,5000,125455,340
896416,150,15000,225807,207
157294,200,20000,272453,312
126687,350,35000,306807,343
353978,350,35000,128199,212
588554,100,10000,376024,111
592906,350,35000,155125,193
765086,350,35000,316885,180
592452,150,15000,129532,238
310026,150,15000,177546,125
566065,150,15000,265916,299
580858,150,15000,186994,127
440252,150,15000,280746,281
946928,350,35000,236441,139
398268,150,15000,195126,82
123597,50,5000,299783,122
487441,100,10000,278684,165
247130,200,20000,363397,290
717865,50,5000,265331,242
474630,100,10000,226612,284
733775,200,20000,372708,143
293759,100,10000,328306,15
504002,100,10000,198417,333
891647,150,15000,331985,249
831990,50,5000,174830,196
115809,200,20000,256996,120
577030,350,35000,451374,278
161182,200,20000,496147,167
342374,150,15000,240226,110
417428,350,35000,199287,143
433127,350,35000,189678,293
972494,200,20000,452913,287
347750,50,5000,417467,136
670095,150,15000,386598,81
960320,200,20000,229551,160
163455,200,20000,448737,226
623373,50,5000,352461,347
368018,50,5000,404602,26
796620,150,15000,261956,292
588072,150,15000,270170,138
358893,100,10000,341366,192
472535,50,5000,300271,168
813621,150,15000,374622,162
101505,350,35000,137599,243
691523,350,35000,135905,301
651343,50,5000,411515,355
495249,50,5000,131910,23
246256,200,20000,395229,319
346541,150,15000,445389,84
801604,150,15000,263391,221
761724,350,35000,203353,157
572973,50,5000,181336,130
320575,150,15000,481526,32
154549,150,15000,159278,287
831777,100,10000,443565,183
213393,150,15000,112622,355
631653,200,20000,399668,177
969533,150,15000,113197,59
208833,100,10000,119772,41
512305,100,10000,309081,282
206592,100,10000,427162,20
637150,100,10000,162366,301
362516,200,20000,162759,277
973953,200,20000,326993,183
685677,100,10000,462623,304
763867,350,35000,389833,289
115947,50,5000,265316,202
416097,200,20000,198891,121
431600,50,5000,426375,1
312109,100,10000,287523,203
501150,150,15000,256653,296
281762,200,20000,418524,237
885473,150,15000,249299,4
739364,50,5000,129163,231
285328,150,15000,116579,123
384773,200,20000,481253,90
435257,50,5000,340558,100
826724,350,35000,239306,240
649821,50,5000,124540,276
986584,150,15000,126338,2
983901,100,10000,417483,232
124386,150,15000,414799,89
584486,150,15000,242939,109
476059,100,10000,277954,136
643878,150,15000,339296,251
836938,50,5000,379254,301
231013,100,10000,318076,223
648879,350,35000,248222,332
119869,100,10000,175776,107
866657,350,35000,264464,291
918021,100,10000,372333,34
596592,150,15000,190457,192
909854,100,10000,273538,86
673156,200,20000,335419,95
935289,350,35000,243341,98
938265,100,10000,445056,154
374392,200,20000,290886,178
575911,200,20000,340292,143
775078,100,10000,493056,243
177736,150,15000,186708,137
305120,350,35000,202959,287
872416,100,10000,363025,107
839027,350,35000,198951,106
501942,200,20000,258163,341
363525,100,10000,473240,192
103207,150,15000,216689,63
674724,150,15000,236320,281
575384,100,10000,110566,133
598424,200,20000,353283,225
144074,350,35000,470256,225
471382,150,15000,399587,282
195187,100,10000,152157,189
208053,150,15000,262325,147
607978,50,5000,411138,146
685342,100,10000,402552,283
766163,350,35000,121903,360
188758,100,10000,344821,283
480209,150,15000,256354,124
587095,100,10000,343535,19
324514,100,10000,495382,5
199326,350,35000,285044,316
522350,150,15000,224253,31
161651,50,5000,276341,278
141868,100,10000,352457,42
972493,150,15000,240085,74
320710,50,5000,444732,128
862235,350,35000,365202,357
266465,50,5000,109051,183
359338,100,10000,365390,359
950108,200,20000,393233,144
867070,200,20000,463229,314
726851,100,10000,216178,217
788669,150,15000,191274,212
808838,200,20000,168088,6
195037,50,5000,137114,241
528842,350,35000,120527,193
222991,100,10000,433613,26
275023,200,20000,219881,73
394344,150,15000,109287,143
873815,50,5000,406475,194
705723,50,5000,162106,304
259857,350,35000,272937,109
753442,50,5000,476337,33
397524,200,20000,380775,211
230750,100,10000,248812,302
567414,150,15000,110340,307
413285,350,35000,353659,19
527087,50,5000,261155,340
336993,350,35000,114981,332
554528,200,20000,130956,97
486428,100,10000,215797,88
485506,150,15000,483140,330
333675,350,35000,292746,152
255759,150,15000,453608,357
720541,50,5000,187303,185
694987,100,10000,180608,358
815419,50,5000,366448,71
333551,200,20000,423347,191
821405,50,5000,121544,173
405393,350,35000,179814,248
780840,50,5000,122162,160
538374,200,20000,295008,258
674056,150,15000,186023,350
593000,50,5000,184535,22
810662,100,10000,206460,355
241204,200,20000,342390,289
287249,100,10000,439892,340
598523,50,5000,408585,13
795208,200,20000,227325,333
531703,200,20000,176283,216
627643,350,35000,299983,46
203642,200,20000,212199,7
261642,350,35000,348380,345
908165,50,5000,303355,79
214192,100,10000,402858,188
378044,350,35000,157758,105
337048,150,15000,296621,110
486802,150,15000,275388,208
972675,200,20000,349928,89
314822,350,35000,405124,283
481095,100,10000,146048,82
393141,150,15000,208739,189
715328,200,20000,390850,208
358711,100,10000,246615,215
156874,200,20000,273327,244
242797,100,10000,221018,325
394831,350,35000,279335,53
581591,150,15000,252203,197
332931,200,20000,211395,251
761550,200,20000,285512,246
908652,50,5000,430220,230
474052,100,10000,347138,287
106098,50,5000,473793,319
992023,200,20000,349006,307
160069,100,10000,282797,241
547444,50,5000,304856,254
995873,50,5000,112359,310
606850,350,35000,443788,53
565256,200,20000,293923,179
166896,200,20000,235238,306
303385,200,20000,156744,288
387373,200,20000,298086,89
369263,50,5000,425206,182
822109,200,20000,105480,331
602851,100,10000,263285,41
932188,100,10000,474741,237
529633,100,10000,393594,95
514982,100,10000,115590,338
508642,350,35000,312621,117
606725,50,5000,249422,25
772489,100,10000,461681,97
583943,200,20000,375978,45
442086,350,35000,206343,252
400523,200,20000,315118,362
325473,350,35000,452379,59
241033,50,5000,459651,143
981934,100,10000,168944,123
185006,50,5000,248687,300
239916,200,20000,248903,293
836982,100,10000,291713,213
295733,50,5000,388475,207
337813,100,10000,433094,289
432524,200,20000,260319,40
481001,200,20000,116286,295
467549,200,20000,297288,152
570181,350,35000,497064,291
574203,350,35000,417375,75
662373,100,10000,155819,37
296805,350,35000,426271,141
108951,350,35000,453366,237
953423,200,20000,233366,81
110569,350,35000,351821,49
463658,350,35000,443467,320
151517,150,15000,470153,335
853349,200,20000,254638,142
526595,100,10000,410442,159
561193,350,35000,491837,84
921679,50,5000,365624,183
843540,150,15000,452846,149
224022,50,5000,120185,78
541117,100,10000,102325,237
105262,200,20000,232920,5
537408,100,10000,310112,9
293855,100,10000,408735,24
326477,200,20000,271500,361
280325,200,20000,254061,297
302680,150,15000,288298,78
975429,350,35000,398364,210
897651,50,5000,338333,77
952210,150,15000,221794,63
270375,350,35000,313399,177
398947,50,5000,159295,316
753084,200,20000,399771,108
427541,350,35000,437847,304
714675,100,10000,127784,273
978148,100,10000,485906,94
716050,150,15000,296806,288
528635,50,5000,194123,88
401059,50,5000,153083,293
342573,200,20000,119183,2
531069,50,5000,345271,103
687070,200,20000,477209,193
486462,150,15000,156712,111
803979,50,5000,427732,273
189542,50,5000,487281,358
924436,350,35000,442428,306
229809,100,10000,472160,332
812515,150,15000,457844,269
895614,200,20000,358124,155
533450,150,15000,120070,360
327478,150,15000,112119,29
721782,200,20000,474597,139
746134,100,10000,398682,291
909206,350,35000,204537,267
277771,100,10000,444465,361
486010,50,5000,349415,256
627399,200,20000,116004,285
391127,200,20000,336750,216
940993,100,10000,488462,40
214960,350,35000,409070,128
353464,50,5000,283583,48
269949,200,20000,437287,73
186408,100,10000,402403,311
129505,200,20000,479022,266
855013,150,15000,316644,272
955159,350,35000,485319,118
337145,100,10000,492807,202
516276,50,5000,468078,168
665835,200,20000,478720,101
200950,50,5000,214097,351
953929,350,35000,368166,215
867664,150,15000,302522,273
319025,50,5000,352029,9
126840,50,5000,425238,173
603434,350,35000,163932,122
927671,100,10000,455412,329
699088,200,20000,455913,84
585699,200,20000,165349,313
744668,50,5000,164315,99
948754,150,15000,383413,234
955744,100,10000,445022,110
599961,150,15000,122711,347
212218,350,35000,193198,286
236915,200,20000,434132,307
299519,150,15000,267396,184
681393,350,35000,451908,20
183628,350,35000,377853,281
350075,350,35000,498488,31
638596,350,35000,105201,173
747058,200,20000,370062,211
346836,200,20000,284084,230
327417,350,35000,478862,346
406570,100,10000,179849,326
658184,200,20000,101115,131
465145,200,20000,359122,41
944796,200,20000,155222,115
401704,150,15000,124031,235
802217,150,15000,482829,137
612199,350,35000,428993,17
702445,200,20000,249624,57
760321,50,5000,429817,3
187324,200,20000,174081,358
569819,50,5000,352472,212
641217,350,35000,347605,152
968371,50,5000,348347,10
769093,350,35000,288311,276
712180,200,20000,456630,297
267558,350,35000,348399,124
741780,50,5000,346095,238
921760,150,15000,141871,197
264539,150,15000,194798,60
435503,100,10000,110959,17
460820,150,15000,405007,302
510156,200,20000,122739,312
194259,350,35000,221320,223
574764,200,20000,359561,221
148035,50,5000,496422,190
472477,100,10000,222285,36
422303,100,10000,423987,15
344918,200,20000,222914,141
711336,150,15000,177478,342
760848,200,20000,305372,245
484262,200,20000,133478,65
445369,350,35000,272195,103
115236,200,20000,356621,43
391641,50,5000,112261,339
404842,100,10000,109286,279
405120,50,5000,321594,100
198904,50,5000,488414,163
881747,100,10000,440277,289
169067,200,20000,224710,357
255461,50,5000,242109,9
315766,200,20000,257895,320
355862,150,15000,424982,64
202517,350,35000,180278,356
558412,150,15000,340854,95
260077,150,15000,251461,230
563711,350,35000,257380,340
340517,200,20000,202047,257
234340,100,10000,223848,3
189939,50,5000,204739,298
772975,200,20000,113456,363
779244,150,15000,329709,131
524921,150,15000,207608,311
604953,350,35000,128726,260
919420,150,15000,472198,259
336326,50,5000,356364,343
608986,100,10000,173922,266
767056,200,20000,429033,249
805909,350,35000,488761,283
466187,50,5000,155849,40
992344,150,15000,193755,192
459241,200,20000,124167,169
347363,150,15000,318215,282
663438,350,35000,363702,173
440497,200,20000,333156,84
114478,100,10000,384865,36
645405,50,5000,432441,205
189963,350,35000,162696,198
387592,100,10000,316869,254
494847,100,10000,228683,158
432115,150,15000,216058,129
904118,50,5000,256101,226
934012,200,20000,352718,174
211721,350,35000,468956,189
503667,150,15000,177246,357
199788,350,35000,213276,107
506648,50,5000,433542,3
297200,150,15000,271610,85
749971,350,35000,165583,95
251431,150,15000,473552,337
259024,150,15000,303824,201
908588,100,10000,285250,3
269579,200,20000,299798,126
514491,100,10000,469896,77
964059,150,15000,317800,306
956992,50,5000,376055,323
959011,200,20000,142907,328
551226,200,20000,248788,76
482468,100,10000,354336,7
942198,350,35000,247677,179
706951,150,15000,226604,349
445896,50,5000,364203,239
325877,50,5000,395431,361
441518,50,5000,494537,14
216086,200,20000,218858,205
473356,150,15000,185790,87
247945,200,20000,204892,110
630859,350,35000,303351,307
254786,200,20000,166848,267
112216,100,10000,286986,154
279530,200,20000,150380,330
847407,350,35000,315275,231
827999,100,10000,188826,288
174718,150,15000,447550,222
546560,200,20000,450946,231
859794,200,20000,397252,48
606674,100,10000,291568,309
630019,50,5000,208228,89
212861,350,35000,295291,107
950832,50,5000,485784,248
551257,100,10000,295427,67
817479,350,35000,413797,168
830395,150,15000,353192,185
129660,200,20000,214971,290
198212,150,15000,426914,191
368104,200,20000,266678,300
633217,100,10000,493727,227
770120,350,35000,484587,72
923823,50,5000,472753,51
110328,50,5000,474022,189
678742,200,20000,209839,340
959792,100,10000,188218,342
123146,50,5000,276333,63
923682,200,20000,430769,13
788553,350,35000,142451,188
947284,150,15000,288345,115
414352,350,35000,215587,177
590950,350,35000,363528,33
394933,350,35000,414767,14
305847,150,15000,165266,202
541912,200,20000,304536,4
515537,350,35000,414160,102
821427,200,20000,273722,359
172464,50,5000,194527,125
398257,50,5000,124639,207
548156,100,10000,303045,226
430661,200,20000,237987,16
726091,50,5000,194621,323
125642,50,5000,426094,174
464194,200,20000,271861,167
274021,100,10000,289532,73
493650,150,15000,190919,303
392675,50,5000,258206,331
213898,200,20000,141616,51
603082,150,15000,151593,352
134743,50,5000,130171,238
613978,350,35000,325465,238
314454,200,20000,471384,191
560247,200,20000,138930,33
911703,50,5000,161822,201
790755,50,5000,403042,126
342862,50,5000,311068,29
404448,50,5000,133028,306
892071,50,5000,123120,59
528814,150,15000,454514,86
788343,100,10000,308315,345
425473,50,5000,262895,355
276729,50,5000,203973,34
954684,100,10000,357081,189
428922,350,35000,103438,185
140144,100,10000,364688,249
842871,350,35000,385049,242
996030,150,15000,159806,227
948181,100,10000,277433,220
566652,150,15000,161207,220
999038,100,10000,363068,328
343936,200,20000,287221,342
135735,100,10000,177508,31
692838,200,20000,116350,93
150733,200,20000,108697,122
860102,150,15000,229072,162
236216,50,5000,322255,269
516207,150,15000,133789,37
797162,200,20000,317231,155
142907,50,5000,272179,151
345401,350,35000,188575,81
455416,100,10000,159706,70
408663,100,10000,382815,98
630258,50,5000,313487,363
772896,150,15000,344977,120
398199,200,20000,379214,348
899858,200,20000,191089,228
988734,200,20000,453653,363
487363,50,5000,496587,100
889495,200,20000,275856,177
126503,200,20000,190801,91
424554,50,5000,368752,17
863887,200,20000,189875,288
874351,100,10000,449835,278
518832,350,35000,350878,102
222156,100,10000,407303,350
751910,150,15000,202426,354
848148,100,10000,264239,53
601154,350,35000,260593,153
886547,50,5000,179358,323
661158,50,5000,403556,87
627529,350,35000,108978,7
165315,100,10000,194946,212
775027,350,35000,464631,160
690955,100,10000,427928,258
750394,100,10000,195908,5
835983,100,10000,381052,316
267396,200,20000,368970,102
133547,200,20000,347249,325
644886,350,35000,120814,331
342606,200,20000,181459,341
972613,350,35000,227685,163
794645,100,10000,149148,257
325990,200,20000,391018,241
925793,150,15000,167335,277
350024,200,20000,120095,106
718238,50,5000,331715,345
376501,200,20000,227404,40
867706,200,20000,395782,365
535136,100,10000,403564,169
267567,350,35000,124745,41
248587,50,5000,234074,142
267471,50,5000,302435,40
601607,150,15000,246486,267
441295,100,10000,222999,348
966732,150,15000,499802,60
568947,350,35000,286358,28
419281,50,5000,114822,303
654373,150,15000,243272,288
154541,200,20000,308478,61
399716,150,15000,111042,148
729648,50,5000,195460,68
483975,200,20000,105617,118
307481,350,35000,222729,76
428482,100,10000,196970,342
848820,350,35000,254854,69
129057,350,35000,160657,231
933405,150,15000,338283,269
332155,350,35000,445424,235
292549,200,20000,286305,154
330413,350,35000,485425,221
307600,150,15000,399714,237
903254,200,20000,145037,311
850883,150,15000,411090,151
804938,50,5000,330565,184
301474,50,5000,433455,91
395363,350,35000,298154,165
220757,100,10000,308949,142
138065,50,5000,361564,84
811757,100,10000,300707,47
133698,350,35000,490760,31
402684,100,10000,375863,269
206253,100,10000,340523,345
187704,100,10000,146870,261
740091,50,5000,314993,269
637699,150,15000,210834,203
563370,100,10000,474094,338
971212,150,15000,127489,139
371388,100,10000,265798,2
739539,100,10000,153394,168
798494,100,10000,431422,50
847504,200,20000,372179,178
355893,150,15000,212555,3
268888,100,10000,312877,110
205059,200,20000,243246,115
642863,150,15000,111405,161
386301,50,5000,123941,267
814783,350,35000,182490,299
663583,150,15000,308073,312
583357,100,10000,341981,175
848922,350,35000,122484,169
881261,350,35000,487404,72
539880,50,5000,142251,314
510219,50,5000,131399,280
318837,150,15000,219598,344
337254,200,20000,443769,159
457258,200,20000,248569,272
815914,50,5000,192556,131
608336,350,35000,333441,347
792701,150,15000,343690,304
293955,350,35000,499511,32
977080,100,10000,248092,71
586828,100,10000,165856,292
777040,100,10000,247105,350
982242,200,20000,224700,102
535895,150,15000,394112,188
158184,350,35000,389171,78
737568,200,20000,228209,114
188321,50,5000,189176,259
844238,50,5000,479633,334
844854,350,35000,353103,204
216524,150,15000,289225,212
665339,150,15000,383515,136
515171,150,15000,350276,307
923701,50,5000,322844,132
856748,200,20000,483206,206
528142,150,15000,122006,268
165378,150,15000,453580,260
448518,200,20000,335068,165
435287,350,35000,378975,175
122043,200,20000,415388,110
415184,50,5000,308008,139
828177,100,10000,286323,134
609355,200,20000,153802,17
417903,150,15000,314701,22
576938,150,15000,467464,48
223661,350,35000,328271,21
854322,100,10000,155179,167
173739,150,15000,379420,133
810597,50,5000,348614,257
277348,200,20000,403865,199
549244,100,10000,283435,33
199078,150,15000,186691,167
214504,100,10000,292961,355
807763,200,20000,226878,23
486593,200,20000,316738,245
281205,200,20000,252230,38
910917,200,20000,325534,214
816904,50,5000,152519,129
109494,200,20000,323015,111
185926,150,15000,209133,186
771487,350,35000,422908,237
130439,50,5000,384313,279
651423,150,15000,171027,137
178273,50,5000,264051,102
462337,350,35000,104152,163
429370,150,15000,329983,155
792147,50,5000,286413,157
294799,50,5000,146054,238
199474,200,20000,387069,148
375288,50,5000,167303,95
642594,200,20000,478989,38
180861,150,15000,446515,104
109990,50,5000,398432,171
464913,200,20000,398575,302
799299,50,5000,307529,232
770003,100,10000,272687,83
412101,200,20000,396785,67
584051,150,15000,296807,177
591254,100,10000,167585,57
727267,200,20000,205209,100
683715,350,35000,417866,322
178606,150,15000,275455,89
476796,100,10000,177711,121
701279,50,5000,412016,119
851618,100,10000,155092,3
402312,150,15000,123006,9
500739,150,15000,178853,199
525991,350,35000,224153,75
217003,350,35000,130372,166
982045,350,35000,362380,63
471256,100,10000,160928,203
360637,350,35000,350963,33
913356,200,20000,453536,262
536660,50,5000,386057,40
734884,150,15000,377873,42
990404,150,15000,261854,297
153840,350,35000,471592,136
601558,200,20000,235642,137
541686,350,35000,439008,84
432930,350,35000,238259,176
331375,100,10000,418493,30
602015,50,5000,363050,290
780726,200,20000,389970,149
286660,200,20000,193663,248
764380,50,5000,480563,219
178437,350,35000,416143,170
915285,350,35000,147593,236
483100,50,5000,226462,280
731017,150,15000,161786,48
637644,200,20000,357054,291
955698,50,5000,157692,301
392467,350,35000,155544,218
634492,100,10000,198960,9
992469,50,5000,140474,327
133319,350,35000,178367,90
725282,200,20000,108773,171
283689,50,5000,109770,255
788122,50,5000,369809,224
891779,350,35000,112784,303
716734,100,10000,262508,6
586685,150,15000,142459,176
839144,200,20000,230366,329
313986,150,15000,175625,16
385159,50,5000,247900,24
829507,350,35000,442317,149
438205,200,20000,330026,74
537216,200,20000,159492,196
921189,200,20000,183691,315
520560,50,5000,137729,325
229338,100,10000,269355,248
551236,150,15000,383162,166
325104,100,10000,258589,99
129394,200,20000,451254,279
237775,350,35000,210730,268
213909,200,20000,416001,84
244510,350,35000,104399,218
394105,350,35000,273532,333
492421,350,35000,388496,154
823137,200,20000,174355,181
800171,50,5000,350750,162
301396,150,15000,244527,227
136778,350,35000,413710,100
506821,350,35000,333862,146
814970,200,20000,432983,326
262030,100,10000,429840,184
899533,50,5000,474693,163
211128,50,5000,435726,32
775675,50,5000,248707,278
262764,50,5000,408197,126
304234,350,35000,490606,121
768593,150,15000,147837,224
691871,200,20000,148724,325
949813,350,35000,419316,124
773688,100,10000,113614,289
227240,200,20000,378786,297
154858,50,5000,467718,331
475275,200,20000,399265,142
921822,200,20000,100381,56
179170,350,35000,496340,185
767246,350,35000,221047,212
953716,200,20000,195546,349
848612,350,35000,299601,125
167835,50,5000,306695,15
526828,100,10000,345138,1
643931,150,15000,201262,262
564796,150,15000,320160,135
717967,350,35000,367010,112
173432,100,10000,272967,85
155441,350,35000,150629,46
674003,350,35000,423998,90
364822,200,20000,441268,203
388018,50,5000,234401,36
837474,200,20000,395781,46
366053,200,20000,465858,332
870091,100,10000,311436,207
353955,50,5000,238183,227
378391,350,35000,425080,267
241901,100,10000,331755,199
454750,100,10000,226721,233
585199,100,10000,393581,29
104826,50,5000,216319,227
326873,350,35000,145620,257
842107,200,20000,435717,334
272148,100,10000,227366,49
129467,100,10000,300657,141
638540,350,35000,319772,51
888839,150,15000,103433,88
